company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region,cluster,cluster_label
Scharffen Berger,Jamaica A L'Ancienne,56,2006,USA,2.0,Trinitario,Jamaica,70.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,3.1625,58.1,False,Below Average,North America,2,Experimental
Scharffen Berger,Semisweet,56,2006,USA,3.0,Blend,,62.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,,,False,Average,North America,1,Mass Market
Seaforth,Dominican Republic,1658,2015,U.K.,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,Other,0,Premium
Seaforth,Grenada,1658,2015,U.K.,2.75,,Grenada,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.026315789473684,51.3,False,Average,Other,0,Premium
Shark Mountain,Jamaica,1450,2015,USA,3.25,Trinitario,Jamaica,72.0,False,False,False,Medium (60-75%),3.208333333333333,Standard,3.1625,58.1,False,Good,North America,0,Premium
Shark Mountain,Papua New Guinea,1450,2015,USA,3.5,Forastero,Papua New Guinea,73.0,False,False,True,Medium (60-75%),3.208333333333333,Standard,3.2916666666666665,64.6,True,Good,North America,0,Premium
Shark Mountain,Cuyagua,1466,2015,USA,2.75,Criollo,Venezuela,77.0,False,False,False,High (>75%),3.208333333333333,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Shark Mountain,Roig,1466,2015,USA,3.5,"Criollo, Trinitario",Dominican Republic,74.0,False,False,True,Medium (60-75%),3.208333333333333,Standard,3.2063253012048194,60.3,False,Good,North America,0,Premium
Shark Mountain,Ecuador,1335,2014,USA,3.0,Trinitario,Ecuador,75.0,False,False,False,Medium (60-75%),3.208333333333333,Standard,3.134715025906736,56.7,False,Average,North America,0,Premium
Shark Mountain,"Belize, 2013",1335,2014,USA,3.25,"Criollo, Trinitario",Belize,72.0,False,False,False,Medium (60-75%),3.208333333333333,Standard,3.2346938775510203,61.7,False,Good,North America,0,Premium
Shark'S,Hilo,713,2011,USA,2.0,,Hawaii,73.0,False,False,False,Medium (60-75%),2.25,Low-Rated,3.2142857142857144,60.7,False,Below Average,North America,2,Experimental
Shark'S,"Hilo, W/ Added Cocoa Butter",721,2011,USA,2.5,,Hawaii,73.0,False,False,False,Medium (60-75%),2.25,Low-Rated,3.2142857142857144,60.7,False,Below Average,North America,2,Experimental
Shattel,Tingo Maria,1884,2016,Peru,3.25,,Peru,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.137878787878788,56.9,False,Good,South America,0,Premium
Shattell,Porcelana,757,2011,Peru,3.5,Criollo,Peru,75.0,False,False,True,Medium (60-75%),3.5,Elite,3.137878787878788,56.9,False,Good,South America,1,Mass Market
Sibu,Oro,1586,2015,Costa Rica,3.25,,Costa Rica,82.0,False,False,False,High (>75%),3.375,Standard,3.1447368421052637,57.2,False,Good,Central America,2,Experimental
Sibu,Oscuro,1586,2015,Costa Rica,3.5,,Costa Rica,70.0,False,False,True,Medium (60-75%),3.375,Standard,3.1447368421052637,57.2,False,Good,Central America,0,Premium
Sibu Sura,Peru,911,2012,USA,2.5,,Peru,70.0,False,False,False,Medium (60-75%),2.5,Low-Rated,3.137878787878788,56.9,False,Below Average,North America,2,Experimental
Silvio Bessone,Maya Belize,717,2011,Italy,3.0,Criollo,Belize,67.0,False,False,False,Medium (60-75%),3.125,Standard,3.2346938775510203,61.7,False,Average,Europe,1,Mass Market
Silvio Bessone,"Trintade, Sao Tome",725,2011,Italy,3.25,Forastero,Sao Tome,65.0,False,False,False,Medium (60-75%),3.125,Standard,3.175,58.7,False,Good,Europe,1,Mass Market
Silvio Bessone,"Bahia, Scavina",729,2011,Italy,3.25,Trinitario,Brazil,60.0,False,False,False,Medium (60-75%),3.125,Standard,3.284482758620689,64.2,True,Good,Europe,1,Mass Market
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,Italy,3.0,"Criollo, Trinitario",Colombia,68.0,False,False,False,Medium (60-75%),3.125,Standard,3.225,61.3,False,Average,Europe,1,Mass Market
Sirene,Wild Bolivia,1788,2016,Canada,3.5,,Bolivia,73.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.1973684210526314,59.9,False,Good,North America,0,Premium
Sirene,Kokoa Kamili Coop,1856,2016,Canada,3.5,,Tanzania,73.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.2058823529411766,60.3,False,Good,North America,0,Premium
Sirene,"Esmeraldas, Salazar Farm",1860,2016,Canada,3.75,,Ecuador,73.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.134715025906736,56.7,False,Outstanding,North America,0,Premium
Sirene,"Somia Plantation, 2012",1502,2015,Canada,3.0,Trinitario,Madagascar,100.0,False,True,False,High (>75%),3.409090909090909,Elite,3.2655172413793103,63.3,True,Average,North America,2,Experimental
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,Canada,3.0,,Ecuador,100.0,False,True,False,High (>75%),3.409090909090909,Elite,3.134715025906736,56.7,False,Average,North America,2,Experimental
Sirene,Lachua W/ Cane Sugar,1614,2015,Canada,3.0,,Guatemala,73.0,False,False,False,Medium (60-75%),3.409090909090909,Elite,3.321428571428572,66.1,True,Average,North America,0,Premium
Sirene,"Lachua W/ Maple Sugar, Batch 5",1614,2015,Canada,3.25,,Guatemala,73.0,False,False,False,Medium (60-75%),3.409090909090909,Elite,3.321428571428572,66.1,True,Good,North America,0,Premium
Sirene,Pisa,1650,2015,Canada,3.25,,Haiti,73.0,False,False,False,Medium (60-75%),3.409090909090909,Elite,3.388888888888889,69.4,True,Good,North America,0,Premium
Sirene,"Somia Plantation, 2012",1339,2014,Canada,3.75,Trinitario,Madagascar,67.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.2655172413793103,63.3,True,Outstanding,North America,0,Premium
Sirene,"Somia Plantation, 2012",1339,2014,Canada,3.75,Trinitario,Madagascar,73.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.2655172413793103,63.3,True,Outstanding,North America,0,Premium
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,Canada,3.75,,Ecuador,73.0,False,False,True,Medium (60-75%),3.409090909090909,Elite,3.134715025906736,56.7,False,Outstanding,North America,0,Premium
Sjolinds,Ghana,1454,2015,USA,2.75,Forastero,Ghana,70.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.090909090909091,54.5,False,Average,North America,0,Premium
Sjolinds,Nicaragua,1462,2015,USA,3.0,,Nicaragua,72.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.2,60.0,False,Average,North America,0,Premium
"Smooth Chocolator, The","Oko Caribe, Dor005",1940,2017,Australia,3.5,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2063253012048194,60.3,False,Good,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Guasare, La Sierra De Perija, Batch Gua001",1740,2016,Australia,3.75,Criollo,Venezuela,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2453271028037385,62.3,True,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,Batch Pcl001",1740,2016,Australia,4.0,Criollo,Ecuador,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.134715025906736,56.7,False,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,Australia,3.75,,Belize,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2346938775510203,61.7,False,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Tien Giang,1864,2016,Australia,3.0,Trinitario,Vietnam,70.0,False,False,False,Medium (60-75%),3.515625,Elite,3.3157894736842106,65.8,True,Average,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Australia,1864,2016,Australia,3.75,,Australia,67.0,False,False,True,Medium (60-75%),3.515625,Elite,3.25,62.5,True,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, B-Gua001",1908,2016,Australia,3.25,,Guatemala,70.0,False,False,False,Medium (60-75%),3.515625,Elite,3.321428571428572,66.1,True,Good,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Akesson'S Estate,1618,2015,Australia,3.25,Trinitario,Madagascar,65.0,False,False,False,Medium (60-75%),3.515625,Elite,3.2655172413793103,63.3,True,Good,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Akesson'S Estate,1622,2015,Australia,3.5,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2655172413793103,63.3,True,Good,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,Australia,3.75,,Tanzania,67.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2058823529411766,60.3,False,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The",San Juan Estate,1622,2015,Australia,3.75,Trinitario,Trinidad,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2045454545454546,60.2,False,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Camino Verde,1622,2015,Australia,4.0,,Ecuador,72.0,False,False,True,Medium (60-75%),3.515625,Elite,3.134715025906736,56.7,False,Outstanding,Asia-Pacific,0,Premium
"Smooth Chocolator, The",Bolivia,1626,2015,Australia,2.75,,Bolivia,72.0,False,False,False,Medium (60-75%),3.515625,Elite,3.1973684210526314,59.9,False,Average,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Papua New Guinea, Triple Roast, Batch 1",1662,2015,Australia,3.5,,Papua New Guinea,65.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2916666666666665,64.6,True,Good,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Maranon, Batch 2",1666,2015,Australia,3.0,Forastero (Nacional),Peru,67.0,False,False,False,Medium (60-75%),3.515625,Elite,3.137878787878788,56.9,False,Average,Asia-Pacific,0,Premium
"Smooth Chocolator, The","Chuao, Batch 3",1666,2015,Australia,3.75,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.515625,Elite,3.2453271028037385,62.3,True,Outstanding,Asia-Pacific,0,Premium
Snake & Butterfly,Ghana,693,2011,USA,1.5,Forastero,Ghana,67.0,False,False,False,Medium (60-75%),2.583333333333333,Low-Rated,3.090909090909091,54.5,False,Poor,North America,2,Experimental
Snake & Butterfly,Madagascar,502,2010,USA,3.0,Trinitario,Madagascar,68.0,False,False,False,Medium (60-75%),2.583333333333333,Low-Rated,3.2655172413793103,63.3,True,Average,North America,1,Mass Market
Snake & Butterfly,Ecuador,502,2010,USA,3.25,,Ecuador,68.0,False,False,False,Medium (60-75%),2.583333333333333,Low-Rated,3.134715025906736,56.7,False,Good,North America,1,Mass Market
Sol Cacao,"Ecuador, Batch 1",1812,2016,USA,3.5,,Ecuador,70.0,False,False,True,Medium (60-75%),3.25,Standard,3.134715025906736,56.7,False,Good,North America,0,Premium
Sol Cacao,Madagascar,1518,2015,USA,3.0,Trinitario,Madagascar,72.0,False,False,False,Medium (60-75%),3.25,Standard,3.2655172413793103,63.3,True,Average,North America,0,Premium
Solkiki,"Maranon, Fortunato No. 4",1840,2016,U.K.,2.75,Forastero (Nacional),Peru,68.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.137878787878788,56.9,False,Average,Other,0,Premium
Solkiki,"Castillo, Hispaniola, Unroasted",1840,2016,U.K.,2.75,,Dominican Republic,85.0,False,False,False,High (>75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,Other,2,Experimental
Solomons Gold,Solomon Island,1792,2016,New Zealand,3.25,,Solomon Islands,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.4375,71.9,True,Good,Asia-Pacific,0,Premium
Solomons Gold,Solomon Island W/ Nibs,1796,2016,New Zealand,3.25,,Solomon Islands,75.0,False,False,False,Medium (60-75%),3.25,Standard,3.4375,71.9,True,Good,Asia-Pacific,0,Premium
Solstice,Bundibugyo,1335,2014,USA,3.0,"Forastero, Trinitario",Uganda,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,2.8125,40.6,False,Average,North America,0,Premium
Solstice,Sambirano,1157,2013,USA,3.0,Trinitario,Madagascar,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.2655172413793103,63.3,True,Average,North America,0,Premium
Solstice,Amazonas,1157,2013,USA,3.0,,Venezuela,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.2453271028037385,62.3,True,Average,North America,0,Premium
Solstice,Bolivia,1161,2013,USA,3.25,,Bolivia,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.1973684210526314,59.9,False,Good,North America,0,Premium
Solstice,San Martin,1161,2013,USA,3.25,,Peru,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Solstice,Wasatch,1161,2013,USA,3.5,Blend,,70.0,False,False,True,Medium (60-75%),3.1666666666666665,Standard,,,False,Good,North America,0,Premium
Soma,"Oko Caribe, Duarte P., Collab W Chocosol",1820,2016,Canada,3.5,,Dominican Republic,62.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2063253012048194,60.3,False,Good,North America,0,Premium
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,Canada,3.5,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2655172413793103,63.3,True,Good,North America,0,Premium
Soma,"Bahia Black, Batch Bra50722.1",1828,2016,Canada,3.5,Forastero (Parazinho),Brazil,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.284482758620689,64.2,True,Good,North America,0,Premium
Soma,"Abstract S. W/ Jamaica Nibs,Batch Abs60323.0",1828,2016,Canada,3.75,,"Ven.,Ecu.,Peru,Nic.",75.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.75,87.5,True,Outstanding,North America,0,Premium
Soma,"Chuno, San Jose De Bocay, Pantasma R.,B.S.",1828,2016,Canada,3.75,Trinitario,Nicaragua,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2,60.0,False,Outstanding,North America,0,Premium
Soma,"Tien Giang, Black S., Batch Vit60420.0",1828,2016,Canada,4.0,Trinitario,Vietnam,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.3157894736842106,65.8,True,Outstanding,North America,0,Premium
Soma,"Camino Verde, Black S., Batch Cvu6030.0",1832,2016,Canada,3.25,,Ecuador,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.134715025906736,56.7,False,Good,North America,0,Premium
Soma,Csb Chama,1594,2015,Canada,3.5,Criollo,Venezuela,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Good,North America,0,Premium
Soma,Porcelana,1594,2015,Canada,4.0,,Venezuela,75.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Soma,"La Tronca, Matagalpa",1227,2014,Canada,3.5,,Nicaragua,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2,60.0,False,Good,North America,0,Premium
Soma,Maranon Canyon,1259,2014,Canada,3.75,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.137878787878788,56.9,False,Outstanding,North America,0,Premium
Soma,La Dalia,1307,2014,Canada,3.25,Trinitario,Nicaragua,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.2,60.0,False,Good,North America,0,Premium
Soma,"Camino Verde P., Balao, Guayas",1307,2014,Canada,3.5,Forastero (Nacional),Ecuador,80.0,False,False,True,High (>75%),3.5851063829787235,Elite,3.134715025906736,56.7,False,Good,North America,0,Premium
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,Canada,3.75,Forastero (Amelonado),Vanuatu,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.25,62.5,True,Outstanding,North America,0,Premium
Soma,Little Big Man,1339,2014,Canada,3.25,Blend,Madagascar & Ecuador,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.25,62.5,True,Good,North America,0,Premium
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,Canada,3.75,Trinitario,Dominican Republic,77.0,False,False,True,High (>75%),3.5851063829787235,Elite,3.2063253012048194,60.3,False,Outstanding,North America,0,Premium
Soma,Java,1030,2013,Canada,3.25,Criollo,Indonesia,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.1875,59.4,False,Good,North America,0,Premium
Soma,"Apurimac, El Quinacho Co-Op",1073,2013,Canada,2.75,Criollo,Peru,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.137878787878788,56.9,False,Average,North America,0,Premium
Soma,"Sangre Grande P., Trinidad",1073,2013,Canada,3.75,Trinitario,Trinidad,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2045454545454546,60.2,False,Outstanding,North America,0,Premium
Soma,Chef'S Blend,1077,2013,Canada,3.25,,,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,,,False,Good,North America,0,Premium
Soma,Patanemo,1077,2013,Canada,3.75,Criollo,Venezuela,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Soma,Crazy 88,1077,2013,Canada,4.0,,"Guat., D.R., Peru, Mad., Png",88.0,False,False,True,High (>75%),3.5851063829787235,Elite,4.0,100.0,True,Outstanding,North America,0,Premium
Soma,"Maracaibo, El Vigia",1077,2013,Canada,4.0,Criollo,Venezuela,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Soma,Equator,1081,2013,Canada,4.0,,"Peru, Dom. Rep",67.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,4.0,100.0,True,Outstanding,North America,0,Premium
Soma,Orinoco,1173,2013,Canada,3.25,Forastero,Venezuela,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Good,North America,0,Premium
Soma,"Bachelor'S Hall E., St. Thomas Parish",1177,2013,Canada,4.0,Trinitario,Jamaica,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.1625,58.1,False,Outstanding,North America,0,Premium
Soma,Noula Coop,817,2012,Canada,3.25,,Haiti,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.388888888888889,69.4,True,Good,North America,0,Premium
Soma,O'Ahu,833,2012,Canada,3.75,,Hawaii,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2142857142857144,60.7,False,Outstanding,North America,0,Premium
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,Canada,4.0,Blend,"Dom. Rep., Madagascar",70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,4.0,100.0,True,Outstanding,North America,0,Premium
Soma,"Dancing In Your Head, 5 Bean Blend",867,2012,Canada,4.0,Blend,"Gre., Png, Haw., Haiti, Mad",70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,4.0,100.0,True,Outstanding,North America,0,Premium
Soma,Cahabon Region,951,2012,Canada,3.5,Trinitario,Guatemala,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.321428571428572,66.1,True,Good,North America,0,Premium
Soma,Carenero Superior,951,2012,Canada,3.75,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Soma,Eastern Promises,967,2012,Canada,3.5,Blend,"Mad., Java, Png",70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.5,75.0,True,Good,North America,0,Premium
Soma,Papua New Guinea,983,2012,Canada,3.5,Trinitario,Papua New Guinea,85.0,False,False,True,High (>75%),3.5851063829787235,Elite,3.2916666666666665,64.6,True,Good,North America,2,Experimental
Soma,"Grenada, Black Science",676,2011,Canada,2.75,Trinitario,Grenada,70.0,False,False,False,Medium (60-75%),3.5851063829787235,Elite,3.026315789473684,51.3,False,Average,North America,1,Mass Market
Soma,"Alto Beni, Wild Bolivian",676,2011,Canada,3.5,Nacional,Bolivia,70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.1973684210526314,59.9,False,Good,North America,1,Mass Market
Soma,Peruvian,676,2011,Canada,4.0,,Peru,64.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,3.137878787878788,56.9,False,Outstanding,North America,1,Mass Market
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,Canada,4.0,Unknown,"Ven, Bolivia, D.R.",70.0,False,False,True,Medium (60-75%),3.5851063829787235,Elite,4.0,100.0,True,Outstanding,North America,1,Mass Market
